1618155900000,59643.42000000,59744.90000000,59590.02000000,59744.88000000,112.34735100,1618156199999,6702074.00340672,5590,54.44311600,3247896.98734450,0
1618156200000,59744.87000000,59757.75000000,59692.63000000,59733.86000000,142.60459600,1618156499999,8518732.59764849,6179,68.20509400,4074194.15554300,0
1618156500000,59733.87000000,59738.71000000,59630.00000000,59645.46000000,117.09880800,1618156799999,6990778.36406135,6122,58.33023100,3482276.78699107,0
1618156800000,59645.45000000,59765.00000000,59564.96000000,59598.30000000,234.23852800,1618157099999,13979475.80039154,9503,124.21414800,7412799.65925220,0
1618157100000,59598.30000000,59687.43000000,59500.63000000,59687.42000000,196.37460200,1618157399999,11713816.87042076,7447,128.66122600,7675819.92624020,0
1618157400000,59687.43000000,59785.37000000,59687.42000000,59708.37000000,155.78892400,1618157699999,9305587.45917712,7358,89.17181000,5325612.10794149,0
1618157700000,59708.37000000,59714.04000000,59600.77000000,59700.00000000,129.03830700,1618157999999,7698706.45156527,7313,58.52845600,3491945.58100880,0
1618158000000,59699.99000000,59741.00000000,59600.00000000,59654.68000000,111.21462600,1618158299999,6636807.42962966,6230,59.99942400,3580339.26331594,0
1618158300000,59656.94000000,59656.95000000,59562.14000000,59613.54000000,120.58858100,1618158599999,7189069.52037357,6279,64.00233700,3815539.00020533,0
1618158600000,59613.54000000,59630.98000000,59530.00000000,59625.94000000,133.28108900,1618158899999,7940865.48833629,7508,75.76801100,4514168.19434228,0
1618158900000,59625.95000000,59663.56000000,59600.00000000,59610.00000000,123.43075800,1618159199999,7359230.99435738,6465,83.77069900,4994541.82002937,0
1618159200000,59610.00000000,59610.01000000,59525.76000000,59564.96000000,122.34900900,1618159499999,7287909.46898260,7610,65.03213000,3873739.19739614,0
1618159500000,59564.97000000,59613.89000000,59550.00000000,59602.97000000,129.74898900,1618159799999,7730155.02478524,7729,69.10248000,4116920.21915164,0
1618159800000,59602.96000000,59602.97000000,59513.79000000,59529.89000000,146.87319100,1618160099999,8746445.68887753,8725,77.08228300,4590198.43176348,0
1618160100000,59529.89000000,59586.70000000,59480.00000000,59569.40000000,199.18774400,1618160399999,11860717.24820424,10795,103.26012200,6148888.74229475,0
1618160400000,59569.41000000,59635.43000000,59524.75000000,59564.43000000,271.68322200,1618160699999,16186775.76682499,16586,137.83314700,8212193.16905522,0
1618160700000,59564.42000000,59567.08000000,59471.23000000,59494.00000000,173.92918400,1618160999999,10351167.25525676,9392,64.90799500,3863107.13119668,0
1618161000000,59494.00000000,59528.98000000,59405.18000000,59528.95000000,159.91225500,1618161299999,9510015.12120652,8076,71.71635000,4264963.44378876,0
1618161300000,59528.96000000,59593.75000000,59450.10000000,59544.68000000,243.20284100,1618161599999,14475000.26604506,7863,123.96546800,7378775.54156844,0
1618161600000,59544.67000000,59608.99000000,59538.52000000,59598.28000000,98.81773000,1618161899999,5887664.54334167,5250,49.83556700,2969232.60701736,0
1618161900000,59598.28000000,59750.00000000,59595.51000000,59741.70000000,152.54218900,1618162199999,9104696.86410239,6208,87.07821100,5197374.96580893,0
1618162200000,59738.38000000,59918.96000000,59651.10000000,59906.31000000,255.74974500,1618162499999,15298048.21273924,8757,133.50518900,7986712.39412415,0
1618162500000,59906.31000000,59975.95000000,59796.61000000,59832.19000000,256.43925900,1618162799999,15352376.40856446,7412,126.03454100,7545027.45570617,0
